time	umeeg101_rel_ROI1_FC1	umeeg101_rel_ROI1_Cz	umeeg101_rel_ROI1_FC2	umeeg101_rel_ROI2_CP1	umeeg101_rel_ROI2_Pz	umeeg101_rel_ROI2_CP2	umeeg101_irr_ROI1_FC1	umeeg101_irr_ROI1_Cz	umeeg101_irr_ROI1_FC2	umeeg101_irr_ROI2_CP1	umeeg101_irr_ROI2_Pz	umeeg101_irr_ROI2_CP2	umeeg101_odd_ROI1_FC1	umeeg101_odd_ROI1_Cz	umeeg101_odd_ROI1_FC2	umeeg101_odd_ROI2_CP1	umeeg101_odd_ROI2_Pz	umeeg101_odd_ROI2_CP2	umeeg102_rel_ROI1_FC1	umeeg102_rel_ROI1_Cz	umeeg102_rel_ROI1_FC2	umeeg102_rel_ROI2_CP1	umeeg102_rel_ROI2_Pz	umeeg102_rel_ROI2_CP2	umeeg102_irr_ROI1_FC1	umeeg102_irr_ROI1_Cz	umeeg102_irr_ROI1_FC2	umeeg102_irr_ROI2_CP1	umeeg102_irr_ROI2_Pz	umeeg102_irr_ROI2_CP2	umeeg102_odd_ROI1_FC1	umeeg102_odd_ROI1_Cz	umeeg102_odd_ROI1_FC2	umeeg102_odd_ROI2_CP1	umeeg102_odd_ROI2_Pz	umeeg102_odd_ROI2_CP2	umeeg103_rel_ROI1_FC1	umeeg103_rel_ROI1_Cz	umeeg103_rel_ROI1_FC2	umeeg103_rel_ROI2_CP1	umeeg103_rel_ROI2_Pz	umeeg103_rel_ROI2_CP2	umeeg103_irr_ROI1_FC1	umeeg103_irr_ROI1_Cz	umeeg103_irr_ROI1_FC2	umeeg103_irr_ROI2_CP1	umeeg103_irr_ROI2_Pz	umeeg103_irr_ROI2_CP2	umeeg103_odd_ROI1_FC1	umeeg103_odd_ROI1_Cz	umeeg103_odd_ROI1_FC2	umeeg103_odd_ROI2_CP1	umeeg103_odd_ROI2_Pz	umeeg103_odd_ROI2_CP2	umeeg104_rel_ROI1_FC1	umeeg104_rel_ROI1_Cz	umeeg104_rel_ROI1_FC2	umeeg104_rel_ROI2_CP1	umeeg104_rel_ROI2_Pz	umeeg104_rel_ROI2_CP2	umeeg104_irr_ROI1_FC1	umeeg104_irr_ROI1_Cz	umeeg104_irr_ROI1_FC2	umeeg104_irr_ROI2_CP1	umeeg104_irr_ROI2_Pz	umeeg104_irr_ROI2_CP2	umeeg104_odd_ROI1_FC1	umeeg104_odd_ROI1_Cz	umeeg104_odd_ROI1_FC2	umeeg104_odd_ROI2_CP1	umeeg104_odd_ROI2_Pz	umeeg104_odd_ROI2_CP2	umeeg105_rel_ROI1_FC1	umeeg105_rel_ROI1_Cz	umeeg105_rel_ROI1_FC2	umeeg105_rel_ROI2_CP1	umeeg105_rel_ROI2_Pz	umeeg105_rel_ROI2_CP2	umeeg105_irr_ROI1_FC1	umeeg105_irr_ROI1_Cz	umeeg105_irr_ROI1_FC2	umeeg105_irr_ROI2_CP1	umeeg105_irr_ROI2_Pz	umeeg105_irr_ROI2_CP2	umeeg105_odd_ROI1_FC1	umeeg105_odd_ROI1_Cz	umeeg105_odd_ROI1_FC2	umeeg105_odd_ROI2_CP1	umeeg105_odd_ROI2_Pz	umeeg105_odd_ROI2_CP2	umeeg106_rel_ROI1_FC1	umeeg106_rel_ROI1_Cz	umeeg106_rel_ROI1_FC2	umeeg106_rel_ROI2_CP1	umeeg106_rel_ROI2_Pz	umeeg106_rel_ROI2_CP2	umeeg106_irr_ROI1_FC1	umeeg106_irr_ROI1_Cz	umeeg106_irr_ROI1_FC2	umeeg106_irr_ROI2_CP1	umeeg106_irr_ROI2_Pz	umeeg106_irr_ROI2_CP2	umeeg106_odd_ROI1_FC1	umeeg106_odd_ROI1_Cz	umeeg106_odd_ROI1_FC2	umeeg106_odd_ROI2_CP1	umeeg106_odd_ROI2_Pz	umeeg106_odd_ROI2_CP2	umeeg107_rel_ROI1_FC1	umeeg107_rel_ROI1_Cz	umeeg107_rel_ROI1_FC2	umeeg107_rel_ROI2_CP1	umeeg107_rel_ROI2_Pz	umeeg107_rel_ROI2_CP2	umeeg107_irr_ROI1_FC1	umeeg107_irr_ROI1_Cz	umeeg107_irr_ROI1_FC2	umeeg107_irr_ROI2_CP1	umeeg107_irr_ROI2_Pz	umeeg107_irr_ROI2_CP2	umeeg107_odd_ROI1_FC1	umeeg107_odd_ROI1_Cz	umeeg107_odd_ROI1_FC2	umeeg107_odd_ROI2_CP1	umeeg107_odd_ROI2_Pz	umeeg107_odd_ROI2_CP2
-179.6875	-0.05658558	-0.07270269	-0.08989832	0.03356878	-0.3206484	-0.1292642	-0.1056682	-0.146569	-0.1108707	-0.06155631	-0.06678643	-0.09598421	0.09052739	-0.1325607	-0.03553382	-0.03899996	-0.00589281	-0.1852353	-0.4869758	-0.3944755	-0.2826244	-0.3237029	-0.03516946	-0.02995533	-0.1039844	-0.2263099	-0.1416489	-0.2227242	-0.001817116	-0.09931528	-1.160868	-0.6529202	-0.9459646	0.01650722	0.8395797	0.2113289	0.06220464	0.164891	0.1008083	0.1520205	0.2185258	0.2970333	0.1500848	0.07315551	0.07676558	0.05880694	-0.05180792	0.0267129	0.304364	0.08367587	-0.005701383	0.06148946	-0.09406412	0.1060089	-0.07888078	0.07017813	-0.1391631	0.2412487	0.2188486	0.1268509	-0.07952174	-0.01601294	-0.02746846	0.00431853	0.09252795	0.0379052	-0.1222072	-0.1028117	-0.09642658	0.01370054	0.05544474	-0.3071642	-0.7094854	-0.6406085	-0.7625487	0.1308272	0.5238965	-0.1022251	-0.4997897	-0.506699	-0.5454736	-0.01071717	0.2111044	-0.1401457	-0.6279429	-0.9080603	-0.4278996	-0.9698256	-0.9954812	-0.658291	-0.1912075	-0.4722319	-0.319086	0.03789816	0.3397304	-0.002780153	0.01884587	0.05297073	0.1637309	-0.06039928	-0.008646553	0.01633233	-0.09054048	-0.705089	-0.043957	-0.2492891	-0.8618882	-0.7262735	-0.1720928	-0.2329674	-0.4224975	0.004131383	-0.01176799	-0.3810543	-0.1622971	-0.3263706	-0.325545	-0.2109769	-0.1695851	-0.2741666	-1.543575	-1.370096	-1.066413	-0.5875977	-0.3930317	-0.6153709
-177.734375	0.03441346	0.07233542	-0.03538683	0.1030578	-0.2723606	-0.1223407	-0.1297606	-0.1680374	-0.1092962	-0.1057678	-0.1118033	-0.1025651	-0.07199528	-0.208804	-0.0699812	-0.1193365	-0.02756164	-0.160823	-0.4649955	-0.2896034	-0.2517557	-0.2028301	0.07211878	0.09791104	-0.1383691	-0.2233475	-0.1430107	-0.2224791	0.007143365	-0.07214344	-1.050656	-0.4577002	-0.7001951	0.06426646	0.7715907	0.3098558	0.00127887	0.1553182	0.1054666	0.1397145	0.1731712	0.2744932	0.1224718	0.03899903	0.05906751	0.0288677	-0.07521714	0.00306908	0.1956089	0.1191557	0.01618515	0.06123339	-0.01681308	0.2433781	-0.08741716	0.05048215	-0.135407	0.2518293	0.2379828	0.1001886	-0.0484231	0.007772496	-0.01635495	0.04308845	0.09820203	0.05384837	-0.08676206	-0.06652371	-0.1174629	0.04869872	0.06632733	-0.325944	-0.7054831	-0.6735129	-0.7557106	0.08743902	0.425297	-0.1773732	-0.5124539	-0.4985893	-0.5387429	0.02529292	0.2338868	-0.0846519	-0.7063057	-0.8849315	-0.3186068	-1.045831	-1.001096	-0.5684575	-0.2231568	-0.535382	-0.4166004	0.1171213	0.4360967	-0.05709955	0.002082586	0.02277768	0.1495003	-0.09019063	0.01595228	0.03045126	-0.0180356	-0.6052806	0.05788384	-0.405738	-0.9101478	-0.586789	-0.1934789	-0.2155239	-0.4180253	0.03574787	0.004580761	-0.3325628	-0.05562436	-0.1658808	-0.2292233	-0.1091521	-0.1042794	-0.2130251	-1.342481	-1.045599	-0.834799	-0.3957005	-0.22345	-0.3565393
-175.78125	0.1368933	0.2019027	0.03390537	0.123014	-0.231185	-0.10661	-0.1246949	-0.1669602	-0.08414933	-0.1349958	-0.1656298	-0.1087909	-0.2078365	-0.2989018	-0.07373192	-0.2327502	-0.06148478	-0.1330077	-0.4304415	-0.2279207	-0.2404721	-0.1290066	0.1663712	0.1850418	-0.1790446	-0.2320864	-0.1651519	-0.2156918	0.02413531	-0.05306801	-0.9887282	-0.3227526	-0.4813267	0.05446639	0.5937957	0.3559601	-0.08450539	0.1199855	0.07240421	0.110805	0.1004936	0.2206629	0.09020253	-0.01716047	0.02891078	-0.01528455	-0.1034918	-0.04090919	0.2615396	0.3423113	0.2240962	0.1607365	0.06037558	0.4493142	-0.130765	0.0619379	-0.1232441	0.2133241	0.2557428	0.09499935	-0.02738641	0.02289589	-0.01390273	0.07253825	0.1092944	0.07353744	-0.1593647	-0.1244498	-0.1878714	-0.002874981	0.07821214	-0.3615058	-0.6490583	-0.6512946	-0.7043536	0.09425239	0.361268	-0.2279198	-0.5089013	-0.4799274	-0.5320989	0.0716904	0.255375	-0.03612324	-0.7349412	-0.8242412	-0.2014011	-1.044119	-0.9243196	-0.443909	-0.2620325	-0.5851369	-0.4621875	0.1680817	0.4894802	-0.1123176	-0.0167709	0.0034566	0.1344295	-0.09177095	0.06519993	0.06448995	0.07567209	-0.4063712	0.3461654	-0.5008383	-0.8834052	-0.3466474	-0.3029562	-0.3597643	-0.5353522	0.01093483	0.01774581	-0.3540311	-0.09864948	-0.2313838	-0.2833871	-0.09221948	-0.1085469	-0.2641394	-1.279684	-1.008343	-0.8038499	-0.3252108	-0.209353	-0.2809423
-173.828125	0.1846131	0.2549918	0.09472058	0.06866575	-0.2024652	-0.07834799	-0.1034057	-0.1518413	-0.04897667	-0.1577823	-0.2220117	-0.1171831	-0.2561507	-0.3273692	-0.03439759	-0.272425	-0.01896494	-0.06185984	-0.4000623	-0.2227126	-0.248534	-0.1178212	0.2089062	0.2071493	-0.2105525	-0.2359712	-0.1953169	-0.1873315	0.04989078	-0.03220743	-0.9716781	-0.2905689	-0.3362724	-0.04487139	0.3571436	0.3230596	-0.1655791	0.09109675	0.03354032	0.0731001	0.03667589	0.1797464	0.06987787	-0.06305	0.01044956	-0.05135479	-0.1220409	-0.0808084	0.344752	0.5042651	0.3494505	0.2242286	0.001646047	0.5160435	-0.2174488	0.06380712	-0.1384903	0.1333864	0.2604403	0.08950496	-0.02956663	0.01290882	-0.03076351	0.08356877	0.1232185	0.08122621	-0.2905233	-0.246776	-0.2498548	-0.1652109	0.0365036	-0.3908502	-0.5491271	-0.5667949	-0.6129	0.1515979	0.3445232	-0.2520469	-0.4848444	-0.4423116	-0.5221502	0.1322438	0.2801228	0.003166352	-0.7432147	-0.8020368	-0.169134	-1.010068	-0.8109	-0.3309333	-0.2827739	-0.6121922	-0.4453339	0.1942059	0.5111667	-0.1633156	-0.03458703	0.01031651	0.1331674	-0.05833687	0.1319558	0.1091818	0.1337924	-0.2306868	0.6534656	-0.5914262	-0.8551069	-0.1270979	-0.2266414	-0.2433449	-0.4471288	0.07812375	0.1209735	-0.2464323	-0.07377654	-0.1800628	-0.2281202	-0.0540574	-0.08663132	-0.2424406	-1.320017	-1.252968	-0.9541562	-0.3489431	-0.3326806	-0.427874
-171.875	0.1594219	0.2308979	0.1391973	-0.03114443	-0.1839346	-0.03376402	-0.08974978	-0.1398002	-0.02564241	-0.1830567	-0.2736016	-0.1296152	-0.271715	-0.2934617	-0.008683999	-0.2183453	0.1375538	0.05200505	-0.3758988	-0.2359321	-0.2549816	-0.1341359	0.2047762	0.1990835	-0.2285711	-0.2258086	-0.2202591	-0.1409285	0.07864439	-0.004416777	-0.9420902	-0.3260918	-0.277692	-0.178307	0.15994	0.2470201	-0.2200878	0.09355586	0.02675248	0.03623323	0.009592479	0.1869782	0.06166665	-0.08313614	0.01167584	-0.06995278	-0.1277875	-0.100428	0.3701847	0.4926675	0.2855716	0.2044573	-0.1680311	0.3944706	-0.3112722	0.0247651	-0.192053	0.05679724	0.2420269	0.05736709	-0.05263232	-0.02131419	-0.06504548	0.07930611	0.1335086	0.07033564	-0.3966236	-0.3483937	-0.2654661	-0.3701002	-0.0421567	-0.3895804	-0.451186	-0.4596482	-0.503266	0.2111416	0.3601053	-0.2621758	-0.4570206	-0.3995368	-0.5090048	0.1846785	0.3007377	0.03294478	-0.7790855	-0.8437768	-0.2366006	-0.9935505	-0.6806602	-0.241824	-0.2627214	-0.6125603	-0.3950892	0.2120046	0.529413	-0.2018172	-0.04439485	0.03624966	0.1427614	-0.003489928	0.1977594	0.1456045	0.1203903	-0.2058667	0.7537153	-0.777355	-0.9208112	-0.06844968	-0.2524043	-0.3114069	-0.488946	0.07179224	0.1508282	-0.2712551	-0.0652227	-0.1662895	-0.1935858	-0.05586329	-0.08444833	-0.2422036	-1.034458	-1.057689	-0.7584874	-0.1907789	-0.3446402	-0.3982154
-169.921875	0.09037747	0.1705213	0.1583521	-0.1100424	-0.1641365	0.01781318	-0.09169112	-0.1346833	-0.02029154	-0.2050177	-0.3086134	-0.1373429	-0.3084883	-0.221433	-0.03270222	-0.1130151	0.3434615	0.1864584	-0.3528405	-0.2223273	-0.241767	-0.1275354	0.1870044	0.2153303	-0.2407758	-0.2095503	-0.233952	-0.09785067	0.09925582	0.02393598	-0.8478672	-0.3635307	-0.2768193	-0.2674623	0.06277957	0.1871399	-0.2405649	0.1184878	0.06035267	0.004281778	0.02106741	0.2358594	0.0525656	-0.08629975	0.02163192	-0.08027379	-0.1352936	-0.1045376	0.3185814	0.3602963	0.1254228	0.1431982	-0.2945446	0.2097862	-0.3630553	-0.04454886	-0.2575651	0.01679464	0.2060811	0.001278518	-0.08049163	-0.06164577	-0.1019699	0.07109024	0.134716	0.04943098	-0.4175019	-0.3612353	-0.2335851	-0.5379335	-0.1068711	-0.3621192	-0.3941128	-0.3781248	-0.4058565	0.2369059	0.3875899	-0.2694553	-0.4448033	-0.373685	-0.4977717	0.2076886	0.3065981	0.05163404	-0.8576931	-0.9087061	-0.3493389	-0.9794327	-0.5084009	-0.1497282	-0.2185347	-0.6189126	-0.3874872	0.2272138	0.559643	-0.2344556	-0.04620301	0.0549833	0.1425527	0.04201655	0.2383844	0.157134	0.1064986	-0.26174	0.6563528	-1.07751	-1.120398	-0.1674656	-0.2105945	-0.2264712	-0.4029318	0.1067091	0.1847029	-0.2279674	0.01636518	-0.05180762	-0.0886749	-0.03490958	-0.06220223	-0.1932968	-0.4249092	-0.3447842	-0.1803732	0.1652912	-0.1763598	-0.1170368
-167.96875	0.03324607	0.1272686	0.1519414	-0.1131515	-0.1354812	0.05940388	-0.1094463	-0.141232	-0.0320235	-0.2212871	-0.325501	-0.1408662	-0.3639693	-0.1410341	-0.09165899	-0.00897014	0.4862385	0.3093596	-0.320067	-0.1589262	-0.2089444	-0.06744872	0.1939329	0.2811003	-0.2577114	-0.2026494	-0.2400976	-0.07920089	0.1054867	0.04193893	-0.6526495	-0.3249885	-0.2530244	-0.2639737	0.05423105	0.1852929	-0.2537629	0.1220964	0.09563627	-0.03351587	0.04266442	0.2798119	0.02481089	-0.100985	0.01450647	-0.09835874	-0.1555588	-0.1123046	0.2864745	0.2797133	0.08614057	0.1249731	-0.2532306	0.1382297	-0.3421814	-0.1024498	-0.2873726	0.01387226	0.1568973	-0.05456029	-0.09756534	-0.08516351	-0.1260459	0.07010729	0.1319193	0.03699479	-0.3683579	-0.2903659	-0.196343	-0.6309391	-0.1043002	-0.3277342	-0.3858048	-0.3469602	-0.3394484	0.2202722	0.4126861	-0.2764459	-0.4556366	-0.3771034	-0.493941	0.1958847	0.294735	0.05849326	-0.9249489	-0.9109538	-0.4274414	-0.8614112	-0.2617595	-0.01188933	-0.1560668	-0.6112489	-0.4361001	0.251838	0.6094599	-0.2468661	-0.03352511	0.06031468	0.12593	0.06204348	0.2521044	0.1494738	0.03634354	-0.4663417	0.383446	-1.485155	-1.447586	-0.4112419	-0.3133141	-0.310613	-0.4336785	0.06085606	0.1447269	-0.2712233	0.04205463	-0.04157385	-0.07308172	-0.04920171	-0.0788131	-0.2069151	-0.4451518	-0.6160654	-0.3806192	0.1298885	-0.2660035	-0.3763617
-166.015625	0.009872784	0.1250492	0.1194247	-0.04420571	-0.08594789	0.085093	-0.1236867	-0.1488748	-0.04511328	-0.2271419	-0.3268447	-0.1379792	-0.4420227	-0.1202837	-0.1631211	0.008258892	0.4686357	0.3704466	-0.2855125	-0.07494775	-0.1749969	0.02603181	0.2266723	0.3688727	-0.2805782	-0.2100773	-0.242913	-0.0871016	0.1011223	0.04582911	-0.4018717	-0.2173858	-0.1584496	-0.2153786	0.04818635	0.215718	-0.2644474	0.08585489	0.1053549	-0.08353014	0.0380251	0.2799802	-0.0231614	-0.1398501	-0.01905653	-0.1268534	-0.1779855	-0.1307568	0.2912596	0.303567	0.2170099	0.1714641	-0.04828018	0.2252375	-0.2683021	-0.1123432	-0.2563865	0.01720931	0.09965198	-0.08420038	-0.1037398	-0.08314465	-0.1346041	0.08241297	0.141285	0.04866044	-0.3155371	-0.2131702	-0.1946284	-0.6790071	-0.04630658	-0.3101644	-0.3894922	-0.3458245	-0.3096823	0.20252	0.4340388	-0.2810071	-0.4773735	-0.3983391	-0.4970155	0.1672301	0.2764983	0.05977263	-0.9181967	-0.8077791	-0.462311	-0.5501143	0.05401918	0.1764668	-0.08812883	-0.5663031	-0.5078275	0.2811337	0.6636277	-0.2315991	-0.0134402	0.05541575	0.09559871	0.05487134	0.2506043	0.1366859	-0.02147445	-0.6038955	0.2176204	-1.81237	-1.740961	-0.5840721	-0.3292934	-0.2176752	-0.3264432	0.05847615	0.1607792	-0.1993015	0.09969138	0.02405815	-0.02187793	-0.03020796	-0.08208935	-0.1861989	-0.07490584	-0.1927544	-0.05874138	0.2881735	-0.1364958	-0.2258459
-164.0625	-0.003514879	0.1439057	0.06523161	0.03217569	-0.02458079	0.09687978	-0.1192719	-0.1473025	-0.04695089	-0.2246145	-0.3218147	-0.128522	-0.5035406	-0.1546866	-0.1914559	-0.06731192	0.316452	0.3734095	-0.2685238	-0.01288888	-0.1604165	0.1091852	0.2645462	0.4297288	-0.2971229	-0.2169862	-0.2405496	-0.1007419	0.09893275	0.04671673	-0.1645911	-0.0873641	-0.002209313	-0.1939025	-0.02037876	0.2282368	-0.2597445	0.03265911	0.09686463	-0.142353	-0.01060352	0.2387535	-0.05924353	-0.1787203	-0.05228729	-0.1490373	-0.1776359	-0.1441641	0.3125528	0.3550049	0.4050004	0.2092784	0.136059	0.343038	-0.1916855	-0.07291401	-0.1837966	-0.002081369	0.03971547	-0.08288351	-0.1074823	-0.06401307	-0.1354682	0.1067576	0.1704261	0.08175572	-0.3039123	-0.1969195	-0.2279868	-0.6979722	0.01315247	-0.3054637	-0.3508708	-0.3267173	-0.3000718	0.2326968	0.4473382	-0.2832715	-0.4932907	-0.4148939	-0.4992597	0.1368487	0.2639404	0.06547225	-0.8242117	-0.6278881	-0.4886265	-0.0868319	0.3629541	0.3800176	-0.05191055	-0.5257208	-0.5803113	0.276282	0.6835619	-0.2194292	0.007275289	0.05918177	0.06936469	0.03959954	0.2545143	0.1347937	-0.08531155	-0.5569633	0.2893254	-1.905653	-1.828005	-0.5199753	-0.2908824	-0.07674673	-0.1905714	0.06439169	0.2141372	-0.09790622	0.1389194	0.07679852	0.02070463	-0.006640562	-0.08025831	-0.1600258	0.1859524	0.05737201	0.1329343	0.3431781	-0.04543455	-0.1522415
-162.109375	-0.0403644	0.1587865	0.00896391	0.05286691	0.04914277	0.1175519	-0.1001727	-0.1343805	-0.034827	-0.2220081	-0.3196793	-0.1119537	-0.4961215	-0.1745637	-0.1371047	-0.1560432	0.156192	0.3674113	-0.2889473	0.004038183	-0.1710393	0.1515832	0.2845559	0.4404978	-0.296685	-0.2079265	-0.2312972	-0.09808685	0.1053933	0.05749274	-0.02600626	-0.02518331	0.1312451	-0.252687	-0.1675147	0.1778452	-0.2504756	-0.01083	0.08249597	-0.1983495	-0.07711352	0.1930853	-0.06709582	-0.1934356	-0.06204193	-0.1494106	-0.1333479	-0.1322831	0.3083555	0.3075898	0.4680399	0.165295	0.1381895	0.3249327	-0.159258	-0.02036837	-0.121094	-0.04650959	-0.01009483	-0.06613827	-0.118251	-0.04302436	-0.1392304	0.1378913	0.2137671	0.1213071	-0.3440525	-0.2563029	-0.2739739	-0.6811365	0.05483847	-0.2882812	-0.2543218	-0.2656515	-0.2860655	0.3030636	0.4357009	-0.2924446	-0.4905666	-0.4046015	-0.4879539	0.1131229	0.2627383	0.08517057	-0.7080758	-0.4440428	-0.5460034	0.3606344	0.5832046	0.5637102	-0.02817014	-0.4716204	-0.5809981	0.2297531	0.6619318	-0.2068096	0.006830892	0.05678478	0.04476893	0.02601703	0.2670466	0.135231	-0.1413186	-0.3177525	0.5357724	-1.719831	-1.637857	-0.2153797	-0.2822812	-0.08117213	-0.1802214	0.0265508	0.2388913	-0.1001985	0.09877202	0.01837739	-0.01662478	-0.02388489	-0.09233511	-0.18118	0.3766511	0.1605406	0.2190897	0.3531131	0.01463776	-0.1559434
-160.15625	-0.1310831	0.1303607	-0.04255073	-0.02427566	0.1068673	0.1421977	-0.0795956	-0.1158619	-0.01698268	-0.2186483	-0.3257083	-0.0912639	-0.4468597	-0.1643991	-0.03672763	-0.2199974	0.08756336	0.3641472	-0.3489057	-0.01172785	-0.1977245	0.1616269	0.2870647	0.4204459	-0.2778735	-0.1792229	-0.2191763	-0.07066963	0.1207347	0.08095069	-0.008768694	-0.06115215	0.1576779	-0.3563274	-0.3310622	0.08091464	-0.2378445	-0.01566922	0.08618894	-0.2332876	-0.1224755	0.1837401	-0.03320255	-0.1618277	-0.02713714	-0.125014	-0.06194652	-0.08880196	0.3134622	0.1556031	0.3769662	0.04699571	-0.05945894	0.1315984	-0.1782847	0.007467325	-0.108975	-0.09235825	-0.0334902	-0.0474093	-0.1290719	-0.02570177	-0.1443404	0.1712455	0.2476757	0.1505638	-0.3878698	-0.3334351	-0.2974244	-0.5973014	0.09707145	-0.2482618	-0.1277182	-0.165267	-0.2465046	0.3755727	0.3990728	-0.3018093	-0.4697075	-0.3649629	-0.4573579	0.09284479	0.2665303	0.1161246	-0.6731715	-0.3377427	-0.6341014	0.5875213	0.6699346	0.710368	0.006449002	-0.40589	-0.492163	0.1515206	0.6030238	-0.1946431	-0.01324034	0.04938742	0.02674311	0.02423193	0.2832415	0.1335453	-0.1886804	0.007521751	0.7559095	-1.374516	-1.271219	0.17754	-0.23649	-0.1038904	-0.19159	0.004175842	0.2469818	-0.1421276	0.07853127	0.005368446	-0.01332274	-0.03268291	-0.07177672	-0.1663664	0.7010055	0.4631039	0.4499176	0.4967688	0.1348596	-0.05395794
-158.203125	-0.2306661	0.07467535	-0.06830259	-0.14396	0.1318745	0.1664677	-0.0805108	-0.1102191	-0.009572079	-0.2179958	-0.3421664	-0.07765508	-0.3509502	-0.09683007	0.0626796	-0.1838176	0.1443566	0.374892	-0.4248818	-0.02416638	-0.2252831	0.1763126	0.2969753	0.4107389	-0.2536011	-0.1477666	-0.2153494	-0.03118024	0.1377105	0.1060279	-0.05976411	-0.1477974	0.06361944	-0.4144024	-0.4269377	-0.004510651	-0.2246471	0.01726856	0.1076157	-0.2329848	-0.1174568	0.2162863	0.004177694	-0.1109804	0.0217701	-0.09766219	-0.004520252	-0.03823119	0.3583224	-0.006551483	0.2402459	-0.05829089	-0.2820854	-0.1101643	-0.2089692	0.007583904	-0.139174	-0.1051092	-0.02746186	-0.02558547	-0.1269989	-0.004792673	-0.1404994	0.2040003	0.2561427	0.1685278	-0.3792711	-0.3580797	-0.2855675	-0.4562994	0.1555368	-0.2140756	-0.03583854	-0.0635611	-0.1759478	0.3797428	0.3501121	-0.2948247	-0.4395697	-0.312362	-0.4110105	0.07314222	0.2637578	0.1442901	-0.7667614	-0.3366715	-0.7192736	0.5277468	0.6532219	0.8288884	0.0591305	-0.3266414	-0.3466137	0.07713649	0.5376559	-0.171211	-0.04328727	0.02411365	0.007624879	0.02996474	0.28977	0.1194415	-0.2349564	0.254869	0.7603465	-1.055646	-0.9153888	0.4483546	-0.1590885	-0.08218888	-0.1695181	0.01805304	0.2423044	-0.175063	0.1034839	0.0688103	0.04988553	-0.01976327	-0.02105607	-0.1087604	0.6641801	0.2140382	0.238564	0.5140058	0.08627871	-0.2594143
-156.25	-0.2827287	0.01552339	-0.06909502	-0.2251641	0.1119947	0.1706278	-0.09244865	-0.1128802	-0.01324056	-0.2030297	-0.3582674	-0.07291809	-0.280833	-0.05153788	0.0805844	-0.08214926	0.2466217	0.3515893	-0.485289	-0.01149916	-0.2450634	0.2201461	0.3329313	0.4333667	-0.2428058	-0.1366278	-0.2319191	-0.0002022168	0.1525231	0.1176505	-0.09041592	-0.2034239	-0.07744408	-0.3637772	-0.4166862	-0.03656539	-0.2285022	0.04921226	0.1100935	-0.2015869	-0.06204046	0.2551991	0.003727333	-0.08236527	0.04025687	-0.09140601	0.001030738	-0.01395438	0.4803908	-0.03580156	0.2367618	-0.06012163	-0.344143	-0.2202223	-0.2123069	0.007735838	-0.1725828	-0.06720703	0.005961917	0.01536455	-0.1036032	0.02852581	-0.118429	0.2306819	0.2392753	0.1848766	-0.3226312	-0.3060364	-0.2673215	-0.3148091	0.2498533	-0.2080059	-0.0241169	0.005782716	-0.09295811	0.2954399	0.3222153	-0.2488126	-0.4093767	-0.2672563	-0.3612441	0.06061749	0.2531554	0.1575514	-0.9336786	-0.4077044	-0.760771	0.2933995	0.5996538	0.9278299	0.09912675	-0.2694868	-0.2263934	0.02901786	0.4814623	-0.1449497	-0.06841175	-0.01961568	-0.01795615	0.03343375	0.2826857	0.09122402	-0.2951503	0.3276147	0.5345636	-0.8987692	-0.7338284	0.4886113	-0.1708155	-0.1554293	-0.2120719	-0.001780238	0.1903276	-0.2469331	0.05088683	0.002322633	0.01025579	-0.05112612	-0.01474026	-0.1299029	1.042282	0.736478	0.6117687	0.8310428	0.2194187	-0.04167344
-154.296875	-0.286522	-0.05447676	-0.07178037	-0.2506908	0.03616161	0.1259445	-0.1072583	-0.1234878	-0.02559426	-0.1808385	-0.3679357	-0.0806535	-0.2712364	-0.09098064	-0.01136138	0.03161309	0.297058	0.2653854	-0.502147	0.0262677	-0.2532797	0.2862241	0.3927225	0.4765866	-0.2558715	-0.1555127	-0.2676947	0.008319035	0.1642784	0.1116015	-0.04178657	-0.18107	-0.1584677	-0.2304302	-0.336612	-0.02609202	-0.2343947	0.06020606	0.08000468	-0.1519764	0.01060884	0.2633843	-0.04899077	-0.09705143	0.007141748	-0.1126169	-0.04757775	-0.027688	0.5920872	0.07563139	0.3822702	0.03875956	-0.1910946	-0.1378829	-0.1713524	0.04148688	-0.1666333	0.01320931	0.05076593	0.07863841	-0.06348695	0.07234767	-0.07990167	0.2473666	0.2154294	0.2078653	-0.2338766	-0.2072312	-0.2610514	-0.2271693	0.3118813	-0.2546721	-0.08229681	0.03626386	-0.0266252	0.1694195	0.342274	-0.158073	-0.3828043	-0.2372986	-0.3208063	0.06932275	0.2477895	0.1584548	-1.055156	-0.4948671	-0.7557615	0.08345765	0.5428118	0.9797927	0.1098209	-0.2309682	-0.1656233	0.02052058	0.4488167	-0.1088823	-0.088931	-0.08363086	-0.05671933	0.02004381	0.2628669	0.0498866	-0.3198684	0.350681	0.2972178	-0.854588	-0.708654	0.4137307	0.01704211	0.150307	0.042511	0.09380978	0.2457556	-0.07383791	0.03419542	-0.00628946	0.009130185	-0.05326042	-0.008825096	-0.1260701	1.02007	0.6984808	0.575558	0.8877464	0.1478377	-0.1348714
